status,wall_clock_s,wall_clock_h,host,size_mb,cluster_id,transform_name,is_complex
COMPLETED,,,gpu4002,2.2,401,rbfe_OADMET-0006539_solvent_OADMET-0006599_solvent,False
COMPLETED,4457.0,1.2380555555555555,vetsigian0001,4.2,401,rbfe_OADMET-0006539_solvent_OCNT-2315472_solvent,False
COMPLETED,,,gpu2001,10.3,401,rbfe_OCNT-2315472_complex_OADMET-0006201_complex,True
COMPLETED,3253.0,0.9036111111111111,vetsigian0001,4.2,401,rbfe_OCNT-2315472_solvent_OADMET-0006201_solvent,False
COMPLETED,,,gpulab2003,3.3,401,rbfe_OCNT-2318184_complex_OADMET-0006363_complex,True
COMPLETED,2340.0,0.65,jcaicedogpu0000,4.2,401,rbfe_OCNT-2318184_solvent_OADMET-0006363_solvent,False
COMPLETED,8222.0,2.283888888888889,amuraligpu4000,11.9,402,rbfe_OADMET-0006204_complex_OADMET-0006200_complex,True
COMPLETED,2071.0,0.5752777777777778,blengerichgpu4000,3.4,402,rbfe_OADMET-0006204_solvent_OADMET-0006200_solvent,False
COMPLETED,9056.0,2.5155555555555558,ssilwalgpu4000,11.9,402,rbfe_OADMET-0006408_complex_OADMET-0006204_complex,True
COMPLETED,3045.0,0.8458333333333333,coba2000,3.4,402,rbfe_OADMET-0006408_solvent_OADMET-0006204_solvent,False
COMPLETED,9670.0,2.686111111111111,txie-dsigpu4000,11.9,402,rbfe_OADMET-0006412_complex_OADMET-0006416_complex,True
COMPLETED,2498.0,0.6938888888888889,gpu4004,3.3,402,rbfe_OADMET-0006412_solvent_OADMET-0006416_solvent,False
COMPLETED,8887.0,2.468611111111111,jcaicedogpu0004,11.8,402,rbfe_OADMET-0006420_complex_OADMET-0006412_complex,True
COMPLETED,2211.0,0.6141666666666666,blengerichgpu4000,3.3,402,rbfe_OADMET-0006420_solvent_OADMET-0006412_solvent,False
COMPLETED,12198.0,3.388333333333333,mendel-g0002,10.3,402,rbfe_OADMET-0006424_complex_OADMET-0006408_complex,True
COMPLETED,3469.0,0.9636111111111111,gpu014,1.8,402,rbfe_OADMET-0006424_solvent_OADMET-0006408_solvent,False
COMPLETED,9393.0,2.609166666666667,zliu-chtcgpu5000.chtc.wisc.edu,11.7,402,rbfe_OADMET-0006449_complex_OADMET-0006200_complex,True
COMPLETED,14422.0,4.006111111111111,gpu05,10.4,402,rbfe_OADMET-0006449_complex_OADMET-0006308_complex,True
COMPLETED,14303.0,3.9730555555555553,gpu2006,11.7,402,rbfe_OADMET-0006449_complex_OADMET-0006416_complex,True
COMPLETED,,,gpu4002,2.7,402,rbfe_OADMET-0006449_complex_OADMET-0006453_complex,True
COMPLETED,3150.0,0.875,gpu01,1.8,402,rbfe_OADMET-0006449_solvent_OADMET-0006200_solvent,False
COMPLETED,3969.0,1.1025,gpu03,1.9,402,rbfe_OADMET-0006449_solvent_OADMET-0006308_solvent,False
COMPLETED,3578.0,0.9938888888888889,gpu4003,3.3,402,rbfe_OADMET-0006449_solvent_OADMET-0006416_solvent,False
COMPLETED,,,gpu4002,2.0,402,rbfe_OADMET-0006449_solvent_OADMET-0006453_solvent,False
COMPLETED,8485.0,2.3569444444444443,gpu4006.chtc.wisc.edu,11.8,402,rbfe_OCNT-2308475_complex_OADMET-0006453_complex,True
COMPLETED,,,dsigpu4001,1.3,402,rbfe_OCNT-2308475_solvent_OADMET-0006453_solvent,False
COMPLETED,9447.0,2.6241666666666665,mkhodakgpu4000,12.6,403,rbfe_OADMET-0006199_complex_OCNT-2316557_complex,True
COMPLETED,4070.0,1.1305555555555555,ahlquist0000,3.5,403,rbfe_OADMET-0006199_solvent_OCNT-2316557_solvent,False
COMPLETED,,,blengerichgpu4000,3.2,408,rbfe_OADMET-0006459_complex_OADMET-0006358_complex,True
COMPLETED,2168.0,0.6022222222222222,jcaicedogpu0004,4.0,408,rbfe_OADMET-0006459_solvent_OADMET-0006358_solvent,False
COMPLETED,,,gpu2009,3.2,408,rbfe_OADMET-0006590_complex_OADMET-0006358_complex,True
COMPLETED,3168.0,0.88,ahlquist0000,4.1,408,rbfe_OADMET-0006590_solvent_OADMET-0006358_solvent,False
COMPLETED,,,gpulab2003,3.2,408,rbfe_OADMET-0006594_complex_OADMET-0006358_complex,True
COMPLETED,2655.0,0.7375,gpu021,2.7,408,rbfe_OADMET-0006594_solvent_OADMET-0006358_solvent,False
COMPLETED,,,gpu4006.chtc.wisc.edu,4.4,408,rbfe_OCNT-2315950_complex_OADMET-0006194_complex,True
COMPLETED,,,gpu2004,3.2,408,rbfe_OCNT-2315950_complex_OADMET-0006358_complex,True
COMPLETED,,,gpu4002,2.9,408,rbfe_OCNT-2315950_solvent_OADMET-0006194_solvent,False
COMPLETED,3369.0,0.9358333333333333,gpu2004,4.0,408,rbfe_OCNT-2315950_solvent_OADMET-0006358_solvent,False
COMPLETED,10518.0,2.921666666666667,mrudolphgpu4000,12.4,413,rbfe_OADMET-0006195_complex_OADMET-0006189_complex,True
COMPLETED,2809.0,0.7802777777777777,dbrundage-chtcgpu5000.chtc.wisc.edu,3.6,413,rbfe_OADMET-0006195_solvent_OADMET-0006189_solvent,False
COMPLETED,9455.0,2.626388888888889,mrudolphgpu4001,12.3,413,rbfe_OADMET-0006370_complex_OADMET-0006198_complex,True
COMPLETED,2325.0,0.6458333333333334,dbrundage-chtcgpu5000.chtc.wisc.edu,3.4,413,rbfe_OADMET-0006370_solvent_OADMET-0006198_solvent,False
COMPLETED,,,jcaicedogpu0003,4.2,413,rbfe_OADMET-0006406_complex_OADMET-0006195_complex,True
COMPLETED,3431.0,0.9530555555555555,ahlquist0000,3.6,413,rbfe_OADMET-0006406_solvent_OADMET-0006195_solvent,False
COMPLETED,9721.0,2.700277777777778,jcaicedogpu0003,12.3,413,rbfe_OADMET-0006488_complex_OADMET-0006370_complex,True
COMPLETED,12156.0,3.3766666666666665,gpulab2003,12.3,413,rbfe_OADMET-0006488_complex_OADMET-0006388_complex,True
COMPLETED,2983.0,0.8286111111111111,dsigpu4000,3.5,413,rbfe_OADMET-0006488_solvent_OADMET-0006370_solvent,False
COMPLETED,2696.0,0.7488888888888889,xhuanggpu4001,3.5,413,rbfe_OADMET-0006488_solvent_OADMET-0006388_solvent,False
COMPLETED,9667.0,2.685277777777778,amuraligpu4000,12.2,413,rbfe_OADMET-0006496_complex_OADMET-0006198_complex,True
COMPLETED,9085.0,2.5236111111111112,blengerichgpu4000,12.2,413,rbfe_OADMET-0006496_complex_OADMET-0006406_complex,True
COMPLETED,2921.0,0.8113888888888889,zliu-chtcgpu5000.chtc.wisc.edu,3.3,413,rbfe_OADMET-0006496_solvent_OADMET-0006198_solvent,False
COMPLETED,2701.0,0.7502777777777778,3dd51df4d4e0,2.0,413,rbfe_OADMET-0006496_solvent_OADMET-0006406_solvent,False
COMPLETED,13598.0,3.777222222222222,vetsigian0001,12.1,413,rbfe_OADMET-0006535_complex_OADMET-0006388_complex,True
COMPLETED,,,gpulab2003,4.0,413,rbfe_OADMET-0006535_complex_OADMET-0006537_complex,True
COMPLETED,14344.0,3.9844444444444442,mendel-g0001,11.0,413,rbfe_OADMET-0006535_complex_OCNT-2311249_complex,True
COMPLETED,3784.0,1.051111111111111,qa-rtx6k-029.crc.nd.edu,2.0,413,rbfe_OADMET-0006535_solvent_OADMET-0006388_solvent,False
COMPLETED,2833.0,0.7869444444444444,gpu4006.chtc.wisc.edu,3.3,413,rbfe_OADMET-0006535_solvent_OADMET-0006537_solvent,False
COMPLETED,3499.0,0.9719444444444445,3dd51df4d4e0,2.2,413,rbfe_OADMET-0006535_solvent_OCNT-2311249_solvent,False
COMPLETED,,,gpulab2003,3.2,414,rbfe_OADMET-0006239_complex_OADMET-0006188_complex,True
COMPLETED,,,gpu4002,2.3,414,rbfe_OADMET-0006239_solvent_OADMET-0006188_solvent,False
COMPLETED,,,gpulab2003,3.2,414,rbfe_OADMET-0006319_complex_OADMET-0006323_complex,True
COMPLETED,3843.0,1.0675,coba2000,4.2,414,rbfe_OADMET-0006319_solvent_OADMET-0006323_solvent,False
COMPLETED,,,vetsigian0001,3.2,414,rbfe_OADMET-0006323_complex_OADMET-0006239_complex,True
COMPLETED,2284.0,0.6344444444444445,blengerichgpu4000,4.2,414,rbfe_OADMET-0006323_solvent_OADMET-0006239_solvent,False
COMPLETED,,,gpulab2003,3.2,414,rbfe_OADMET-0006327_complex_OADMET-0006188_complex,True
COMPLETED,3276.0,0.91,gpu07,2.9,414,rbfe_OADMET-0006327_solvent_OADMET-0006188_solvent,False
COMPLETED,,,gpu2009,9.8,414,rbfe_OADMET-0006510_complex_OADMET-0006323_complex,True
COMPLETED,,,gpulab2003,2.2,414,rbfe_OADMET-0006510_solvent_OADMET-0006323_solvent,False
COMPLETED,,,gpulab2003,9.8,414,rbfe_OADMET-0006553_complex_OADMET-0006323_complex,True
COMPLETED,2235.0,0.6208333333333333,dsigpu4000,4.0,414,rbfe_OADMET-0006553_solvent_OADMET-0006323_solvent,False
COMPLETED,,,gpulab2003,3.2,414,rbfe_OCNT-2310167_complex_OADMET-0006510_complex,True
COMPLETED,2417.0,0.6713888888888889,gpu4000,4.2,414,rbfe_OCNT-2310167_solvent_OADMET-0006510_solvent,False
COMPLETED,,,gpulab2003,1.6,416,rbfe_OCNT-2317632_complex_OADMET-0006186_complex,True
COMPLETED,2976.0,0.8266666666666667,rails05,1.8,416,rbfe_OCNT-2317632_solvent_OADMET-0006186_solvent,False
COMPLETED,,,gpu2009,10.3,417,rbfe_OADMET-0006273_complex_OCNT-2315609_complex,True
COMPLETED,4389.0,1.2191666666666667,gpu2011,4.4,417,rbfe_OADMET-0006273_solvent_OCNT-2315609_solvent,False
COMPLETED,,,gpu4002,3.2,417,rbfe_OCNT-2315609_complex_OADMET-0006185_complex,True
COMPLETED,2913.0,0.8091666666666667,gpu021,3.1,417,rbfe_OCNT-2315609_solvent_OADMET-0006185_solvent,False
COMPLETED,,,vetsigian0001,3.0,421,rbfe_OADMET-0006345_complex_OADMET-0006181_complex,True
COMPLETED,,,gpu4000,3.0,421,rbfe_OADMET-0006345_complex_OCNT-2316432_complex,True
COMPLETED,3252.0,0.9033333333333333,dbrundage-chtcgpu5000.chtc.wisc.edu,3.9,421,rbfe_OADMET-0006345_solvent_OADMET-0006181_solvent,False
COMPLETED,3170.0,0.8805555555555555,gpu4004,3.9,421,rbfe_OADMET-0006345_solvent_OCNT-2316432_solvent,False
COMPLETED,7398.0,2.055,jcaicedogpu0003,11.3,422,rbfe_OADMET-0006429_complex_OADMET-0006132_complex,True
COMPLETED,2306.0,0.6405555555555555,gpu4006.chtc.wisc.edu,3.5,422,rbfe_OADMET-0006429_solvent_OADMET-0006132_solvent,False
COMPLETED,13001.0,3.611388888888889,epyc10,9.9,422,rbfe_OCNT-2313609_complex_OCNT-2315609_complex,True
COMPLETED,3309.0,0.9191666666666667,spark-agpu225,2.2,422,rbfe_OCNT-2313609_solvent_OCNT-2315609_solvent,False
COMPLETED,9762.0,2.7116666666666664,ahlquist0000,11.3,422,rbfe_OCNT-2315609_complex_OADMET-0006132_complex,True
COMPLETED,10352.0,2.8755555555555556,qa-rtx6k-031.crc.nd.edu,10.0,422,rbfe_OCNT-2315609_complex_OADMET-0006180_complex,True
COMPLETED,,,gpulab2003,3.9,422,rbfe_OCNT-2315609_complex_OADMET-0006280_complex,True
COMPLETED,8621.0,2.394722222222222,gpu4003,11.3,422,rbfe_OCNT-2315609_complex_OADMET-0006536_complex,True
COMPLETED,9581.0,2.661388888888889,gpulab2001,11.4,422,rbfe_OCNT-2315609_complex_OADMET-0006557_complex,True
COMPLETED,11116.0,3.0877777777777777,gpu2003,11.4,422,rbfe_OCNT-2315609_complex_OADMET-0006561_complex,True
COMPLETED,8304.0,2.3066666666666666,jcaicedogpu0002,11.3,422,rbfe_OCNT-2315609_complex_OADMET-0006570_complex,True
COMPLETED,4962.0,1.3783333333333334,jcaicedogpu0000,3.6,422,rbfe_OCNT-2315609_solvent_OADMET-0006132_solvent,False
COMPLETED,2230.0,0.6194444444444445,jcaicedogpu0004,3.6,422,rbfe_OCNT-2315609_solvent_OADMET-0006180_solvent,False
COMPLETED,2222.0,0.6172222222222222,jcaicedogpu0003,3.7,422,rbfe_OCNT-2315609_solvent_OADMET-0006280_solvent,False
COMPLETED,2631.0,0.7308333333333333,ssilwalgpu4000,3.6,422,rbfe_OCNT-2315609_solvent_OADMET-0006536_solvent,False
COMPLETED,2320.0,0.6444444444444445,dbrundagegpu5000.chtc.wisc.edu,3.7,422,rbfe_OCNT-2315609_solvent_OADMET-0006557_solvent,False
COMPLETED,5829.0,1.6191666666666666,gpulab2001,3.7,422,rbfe_OCNT-2315609_solvent_OADMET-0006561_solvent,False
COMPLETED,3029.0,0.8413888888888889,blengerichgpu4000,3.6,422,rbfe_OCNT-2315609_solvent_OADMET-0006570_solvent,False
COMPLETED,11645.0,3.234722222222222,gpulab2001,11.6,423,rbfe_OADMET-0006179_complex_OADMET-0006389_complex,True
COMPLETED,4948.0,1.3744444444444444,qa-rtx6k-037.crc.nd.edu,1.8,423,rbfe_OADMET-0006179_solvent_OADMET-0006389_solvent,False
COMPLETED,12031.0,3.3419444444444446,vetsigian0001,11.8,423,rbfe_OADMET-0006367_complex_OADMET-0006179_complex,True
COMPLETED,4794.0,1.3316666666666668,gpu03,1.9,423,rbfe_OADMET-0006367_solvent_OADMET-0006179_solvent,False
COMPLETED,,,gpulab2003,3.7,423,rbfe_OCNT-2315483_complex_OADMET-0006179_complex,True
COMPLETED,3543.0,0.9841666666666666,gpu2009,3.3,423,rbfe_OCNT-2315483_solvent_OADMET-0006179_solvent,False
COMPLETED,,,gpu4002,10.5,43,rbfe_OCNT-2312002_complex_OADMET-0006574_complex,True
COMPLETED,4441.0,1.2336111111111112,ahlquist0001,4.3,43,rbfe_OCNT-2312002_solvent_OADMET-0006574_solvent,False
COMPLETED,,,gpu4002,1.5,430,rbfe_OCNT-2317682_complex_OADMET-0006172_complex,True
COMPLETED,2506.0,0.6961111111111111,mrudolphgpu4001,3.4,430,rbfe_OCNT-2317682_solvent_OADMET-0006172_solvent,False
COMPLETED,,,gpu4002,3.2,434,rbfe_OADMET-0006168_complex_OCNT-2317556_complex,True
COMPLETED,3415.0,0.9486111111111111,qa-rtx6k-025.crc.nd.edu,2.8,434,rbfe_OADMET-0006168_solvent_OCNT-2317556_solvent,False
COMPLETED,,,gpulab2001,3.6,435,rbfe_OADMET-0006282_complex_OADMET-0006243_complex,True
COMPLETED,2217.0,0.6158333333333333,jcaicedogpu0004,3.3,435,rbfe_OADMET-0006282_solvent_OADMET-0006243_solvent,False
COMPLETED,8337.0,2.3158333333333334,jcaicedogpu0000,11.1,435,rbfe_OADMET-0006365_complex_OADMET-0006167_complex,True
COMPLETED,7483.0,2.078611111111111,jcaicedogpu0004,11.1,435,rbfe_OADMET-0006365_complex_OADMET-0006254_complex,True
COMPLETED,7432.0,2.0644444444444443,jcaicedogpu0004,11.1,435,rbfe_OADMET-0006365_complex_OADMET-0006258_complex,True
COMPLETED,11117.0,3.0880555555555556,osg-endpoint-74b7c7597f-7qdgv,9.6,435,rbfe_OADMET-0006365_complex_OADMET-0006282_complex,True
COMPLETED,3692.0,1.0255555555555556,gpu2004,3.3,435,rbfe_OADMET-0006365_solvent_OADMET-0006167_solvent,False
COMPLETED,3101.0,0.8613888888888889,gpu09,1.9,435,rbfe_OADMET-0006365_solvent_OADMET-0006254_solvent,False
COMPLETED,3805.0,1.0569444444444445,gpu07,2.0,435,rbfe_OADMET-0006365_solvent_OADMET-0006258_solvent,False
COMPLETED,2948.0,0.8188888888888889,jcaicedogpu0003,3.3,435,rbfe_OADMET-0006365_solvent_OADMET-0006282_solvent,False
COMPLETED,7471.0,2.075277777777778,jcaicedogpu0004,11.1,435,rbfe_OADMET-0006475_complex_OADMET-0006167_complex,True
COMPLETED,2706.0,0.7516666666666667,gpu4004,3.4,435,rbfe_OADMET-0006475_solvent_OADMET-0006167_solvent,False
COMPLETED,,,blengerichgpu4000,3.6,435,rbfe_OADMET-0006607_complex_OADMET-0006602_complex,True
COMPLETED,3451.0,0.9586111111111111,gpu021,1.9,435,rbfe_OADMET-0006607_solvent_OADMET-0006602_solvent,False
COMPLETED,8335.0,2.3152777777777778,ssilwalgpu4000,11.1,435,rbfe_OCNT-2311806_complex_OADMET-0006361_complex,True
COMPLETED,11796.0,3.276666666666667,gpu06,9.7,435,rbfe_OCNT-2311806_complex_OADMET-0006365_complex,True
COMPLETED,,,gpulab2003,3.6,435,rbfe_OCNT-2311806_complex_OADMET-0006602_complex,True
COMPLETED,2180.0,0.6055555555555555,blengerichgpu4000,3.4,435,rbfe_OCNT-2311806_solvent_OADMET-0006361_solvent,False
COMPLETED,2437.0,0.6769444444444445,dbrundage-chtcgpu5000.chtc.wisc.edu,3.3,435,rbfe_OCNT-2311806_solvent_OADMET-0006365_solvent,False
COMPLETED,2848.0,0.7911111111111111,blengerichgpu4000,3.3,435,rbfe_OCNT-2311806_solvent_OADMET-0006602_solvent,False
COMPLETED,,,gpu4003,9.9,436,rbfe_OADMET-0006310_complex_OADMET-0006166_complex,True
COMPLETED,3243.0,0.9008333333333334,vetsigian0001,4.0,436,rbfe_OADMET-0006310_solvent_OADMET-0006166_solvent,False
COMPLETED,,,gpulab2003,4.3,436,rbfe_OADMET-0006349_complex_OADMET-0006171_complex,True
COMPLETED,,,gpu4000,3.2,436,rbfe_OADMET-0006349_complex_OADMET-0006310_complex,True
COMPLETED,,,zliu-chtcgpu5000.chtc.wisc.edu,3.2,436,rbfe_OADMET-0006349_complex_OADMET-0006558_complex,True
COMPLETED,,,gpu4002,3.2,436,rbfe_OADMET-0006349_complex_OCNT-2312865_complex,True
COMPLETED,,,gpu4000,2.9,436,rbfe_OADMET-0006349_solvent_OADMET-0006171_solvent,False
COMPLETED,3294.0,0.915,ahlquist0000,4.0,436,rbfe_OADMET-0006349_solvent_OADMET-0006310_solvent,False
COMPLETED,2962.0,0.8227777777777778,gpu03,2.7,436,rbfe_OADMET-0006349_solvent_OADMET-0006558_solvent,False
COMPLETED,3682.0,1.0227777777777778,gpulab2003,2.7,436,rbfe_OADMET-0006349_solvent_OCNT-2312865_solvent,False
COMPLETED,,,gpu2004,9.8,436,rbfe_OADMET-0006562_complex_OADMET-0006166_complex,True
COMPLETED,3198.0,0.8883333333333333,gpulab2003,4.0,436,rbfe_OADMET-0006562_solvent_OADMET-0006166_solvent,False
COMPLETED,9127.0,2.535277777777778,blengerichgpu4000,12.2,437,rbfe_OCNT-2317538_complex_OADMET-0006165_complex,True
COMPLETED,2314.0,0.6427777777777778,xhuanggpu4001,3.4,437,rbfe_OCNT-2317538_solvent_OADMET-0006165_solvent,False
COMPLETED,,,gpulab2003,3.4,439,rbfe_OADMET-0006187_complex_OADMET-0006163_complex,True
COMPLETED,,,gpu4002,3.4,439,rbfe_OADMET-0006187_complex_OADMET-0006169_complex,True
COMPLETED,3465.0,0.9625,qa-rtx6k-035.crc.nd.edu,2.8,439,rbfe_OADMET-0006187_solvent_OADMET-0006163_solvent,False
COMPLETED,2643.0,0.7341666666666666,3dd51df4d4e0,2.9,439,rbfe_OADMET-0006187_solvent_OADMET-0006169_solvent,False
COMPLETED,,,gpu4002,9.8,439,rbfe_OADMET-0006229_complex_OADMET-0006187_complex,True
COMPLETED,,,gpulab2003,2.2,439,rbfe_OADMET-0006229_solvent_OADMET-0006187_solvent,False
COMPLETED,,,gpu03,3.3,439,rbfe_OADMET-0006248_complex_OADMET-0006197_complex,True
COMPLETED,2368.0,0.6577777777777778,zliu-chtcgpu5000.chtc.wisc.edu,4.1,439,rbfe_OADMET-0006248_solvent_OADMET-0006197_solvent,False
COMPLETED,,,gpulab2003,3.3,439,rbfe_OADMET-0006278_complex_OADMET-0006187_complex,True
COMPLETED,2225.0,0.6180555555555556,jcaicedogpu0003,4.2,439,rbfe_OADMET-0006278_solvent_OADMET-0006187_solvent,False
COMPLETED,,,gpu4002,3.3,439,rbfe_OADMET-0006312_complex_OADMET-0006248_complex,True
COMPLETED,2372.0,0.6588888888888889,dbrundage-chtcgpu5000.chtc.wisc.edu,4.2,439,rbfe_OADMET-0006312_solvent_OADMET-0006248_solvent,False
COMPLETED,,,spark-agpu225,3.4,439,rbfe_OADMET-0006551_complex_OADMET-0006187_complex,True
COMPLETED,3302.0,0.9172222222222223,dsigpu4000,4.2,439,rbfe_OADMET-0006551_solvent_OADMET-0006187_solvent,False
COMPLETED,,,gpulab2003,3.4,439,rbfe_OADMET-0006577_complex_OADMET-0006169_complex,True
COMPLETED,,,jcaicedogpu0003,3.4,439,rbfe_OADMET-0006577_complex_OADMET-0006197_complex,True
COMPLETED,3363.0,0.9341666666666667,gpulab2003,4.3,439,rbfe_OADMET-0006577_solvent_OADMET-0006169_solvent,False
COMPLETED,5225.0,1.4513888888888888,gpu2001,4.1,439,rbfe_OADMET-0006577_solvent_OADMET-0006197_solvent,False
COMPLETED,,,gpulab2001,10.0,439,rbfe_OCNT-2316154_complex_OADMET-0006163_complex,True
COMPLETED,2269.0,0.6302777777777778,jcaicedogpu0001,4.2,439,rbfe_OCNT-2316154_solvent_OADMET-0006163_solvent,False
COMPLETED,10965.0,3.0458333333333334,gpulab2001,11.8,44,rbfe_OCNT-2312239_complex_OADMET-0006573_complex,True
COMPLETED,2428.0,0.6744444444444444,gpu4006.chtc.wisc.edu,3.4,44,rbfe_OCNT-2312239_solvent_OADMET-0006573_solvent,False
COMPLETED,7553.0,2.0980555555555553,gpu4000,11.1,443,rbfe_OADMET-0006298_complex_OADMET-0006249_complex,True
COMPLETED,2821.0,0.7836111111111111,gpu021,2.0,443,rbfe_OADMET-0006298_solvent_OADMET-0006249_solvent,False
COMPLETED,12422.0,3.4505555555555554,rails07,9.7,443,rbfe_OADMET-0006305_complex_OCNT-2310554_complex,True
COMPLETED,3367.0,0.9352777777777778,qa-rtx6k-030.crc.nd.edu,2.0,443,rbfe_OADMET-0006305_solvent_OCNT-2310554_solvent,False
COMPLETED,8156.0,2.2655555555555558,gchrysosgpu4000,11.1,443,rbfe_OADMET-0006328_complex_OADMET-0006298_complex,True
COMPLETED,3087.0,0.8575,jcaicedogpu0001,3.3,443,rbfe_OADMET-0006328_solvent_OADMET-0006298_solvent,False
COMPLETED,7399.0,2.055277777777778,gchrysosgpu4000,10.9,443,rbfe_OADMET-0006582_complex_OADMET-0006260_complex,True
COMPLETED,2280.0,0.6333333333333333,dsigpu4001,3.2,443,rbfe_OADMET-0006582_solvent_OADMET-0006260_solvent,False
COMPLETED,7488.0,2.08,jcaicedogpu0004,11.0,443,rbfe_OCNT-2310554_complex_OADMET-0006158_complex,True
COMPLETED,8446.0,2.346111111111111,mrudolphgpu4000,11.0,443,rbfe_OCNT-2310554_complex_OADMET-0006260_complex,True
COMPLETED,8315.0,2.3097222222222222,jcaicedogpu0004,11.0,443,rbfe_OCNT-2310554_complex_OADMET-0006298_complex,True
COMPLETED,2863.0,0.7952777777777778,gpu021,1.9,443,rbfe_OCNT-2310554_solvent_OADMET-0006158_solvent,False
COMPLETED,2440.0,0.6777777777777778,gpu4000,3.2,443,rbfe_OCNT-2310554_solvent_OADMET-0006260_solvent,False
COMPLETED,4491.0,1.2475,ahlquist0000,3.3,443,rbfe_OCNT-2310554_solvent_OADMET-0006298_solvent,False
COMPLETED,8761.0,2.433611111111111,gpu4003,11.2,444,rbfe_OADMET-0006184_complex_OADMET-0006157_complex,True
COMPLETED,9364.0,2.601111111111111,rails06,9.6,444,rbfe_OADMET-0006184_complex_OADMET-0006605_complex,True
COMPLETED,11390.0,3.1638888888888888,gpu01,9.9,444,rbfe_OADMET-0006184_complex_OCNT-2316690_complex,True
COMPLETED,2937.0,0.8158333333333333,gpu03,2.0,444,rbfe_OADMET-0006184_solvent_OADMET-0006157_solvent,False
COMPLETED,,,rails05,1.4,444,rbfe_OADMET-0006184_solvent_OADMET-0006605_solvent,False
COMPLETED,2226.0,0.6183333333333333,gpu4000,3.4,444,rbfe_OADMET-0006184_solvent_OCNT-2316690_solvent,False
COMPLETED,11087.0,3.0797222222222222,ahlquist0000,12.2,448,rbfe_OADMET-0006267_complex_OADMET-0006152_complex,True
COMPLETED,3060.0,0.85,vetsigian0001,2.2,448,rbfe_OADMET-0006267_solvent_OADMET-0006152_solvent,False
COMPLETED,12340.0,3.4277777777777776,gpulab2001,12.1,448,rbfe_OADMET-0006377_complex_OADMET-0006152_complex,True
COMPLETED,,,gpu4002,4.1,448,rbfe_OADMET-0006377_complex_OADMET-0006247_complex,True
COMPLETED,2263.0,0.6286111111111111,gpu4006.chtc.wisc.edu,3.5,448,rbfe_OADMET-0006377_solvent_OADMET-0006152_solvent,False
COMPLETED,2163.0,0.6008333333333333,jcaicedogpu0004,3.6,448,rbfe_OADMET-0006377_solvent_OADMET-0006247_solvent,False
COMPLETED,,,gpulab2003,3.4,448,rbfe_OADMET-0006391_complex_OADMET-0006377_complex,True
COMPLETED,,,gpulab2003,2.7,448,rbfe_OADMET-0006391_solvent_OADMET-0006377_solvent,False
COMPLETED,8352.0,2.32,mkhodakgpu4000,12.1,448,rbfe_OADMET-0006483_complex_OADMET-0006377_complex,True
COMPLETED,2424.0,0.6733333333333333,dbrundage-chtcgpu5000.chtc.wisc.edu,3.5,448,rbfe_OADMET-0006483_solvent_OADMET-0006377_solvent,False
COMPLETED,11002.0,3.056111111111111,vetsigian0001,12.3,448,rbfe_OADMET-0006502_complex_OADMET-0006267_complex,True
COMPLETED,,,gpu014,1.6,448,rbfe_OADMET-0006502_solvent_OADMET-0006267_solvent,False
COMPLETED,17371.0,4.825277777777778,gitter0000,12.1,448,rbfe_OADMET-0006598_complex_OADMET-0006152_complex,True
COMPLETED,2180.0,0.6055555555555555,jcaicedogpu0003,3.6,448,rbfe_OADMET-0006598_solvent_OADMET-0006152_solvent,False
COMPLETED,11907.0,3.3075,qa-rtx6k-029.crc.nd.edu,10.8,448,rbfe_OCNT-2318346_complex_OADMET-0006377_complex,True
COMPLETED,2699.0,0.7497222222222222,3dd51df4d4e0,2.2,448,rbfe_OCNT-2318346_solvent_OADMET-0006377_solvent,False
COMPLETED,,,gpu4004,3.2,450,rbfe_OADMET-0006440_complex_OADMET-0006532_complex,True
COMPLETED,,,dbrundage-chtcgpu5000.chtc.wisc.edu,1.1,450,rbfe_OADMET-0006440_solvent_OADMET-0006532_solvent,False
COMPLETED,7411.0,2.058611111111111,jcaicedogpu0004,10.6,450,rbfe_OADMET-0006532_complex_OADMET-0006150_complex,True
COMPLETED,8374.0,2.326111111111111,ssilwalgpu4000,10.7,450,rbfe_OADMET-0006532_complex_OADMET-0006559_complex,True
COMPLETED,3449.0,0.9580555555555555,coba2000,2.9,450,rbfe_OADMET-0006532_solvent_OADMET-0006150_solvent,False
COMPLETED,2297.0,0.6380555555555556,mrudolphgpu4001,2.9,450,rbfe_OADMET-0006532_solvent_OADMET-0006559_solvent,False
COMPLETED,7713.0,2.1425,dbrundagegpu5000.chtc.wisc.edu,10.8,450,rbfe_OCNT-2309628_complex_OADMET-0006532_complex,True
COMPLETED,,,gpu2011,1.2,450,rbfe_OCNT-2309628_solvent_OADMET-0006532_solvent,False
COMPLETED,19718.0,5.477222222222222,gpu2000,11.8,454,rbfe_OADMET-0006170_complex_OADMET-0006135_complex,True
COMPLETED,2639.0,0.7330555555555556,txie-dsigpu4000,3.2,454,rbfe_OADMET-0006170_solvent_OADMET-0006135_solvent,False
COMPLETED,10177.0,2.8269444444444445,gpu4004,11.8,454,rbfe_OADMET-0006463_complex_OADMET-0006135_complex,True
COMPLETED,9231.0,2.5641666666666665,zliu-chtcgpu5000.chtc.wisc.edu,12.0,454,rbfe_OADMET-0006463_complex_OADMET-0006146_complex,True
